,iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
65179,ECU,South America,Ecuador,2020-08-12,18001002.0,97110.0,1547.0,1177.714,5984.0,33.0,19.571,5394.7,85.94,65.425,332.426,1.833,1.087,1.06,,,,,,,,
65180,ECU,South America,Ecuador,2020-08-13,18001002.0,98343.0,1233.0,1115.143,6010.0,26.0,19.0,5463.196,68.496,61.949,333.87,1.444,1.055,1.05,,,,,,,,
65181,ECU,South America,Ecuador,2020-08-14,18001002.0,99409.0,1066.0,1062.857,6030.0,20.0,19.0,5522.415,59.219,59.044,334.981,1.111,1.055,1.05,,,,,,,,
65182,ECU,South America,Ecuador,2020-08-15,18001002.0,100688.0,1279.0,1016.571,6065.0,35.0,21.286,5593.466,71.052,56.473,336.926,1.944,1.182,1.05,,,,,,,,
65183,ECU,South America,Ecuador,2020-08-16,18001002.0,101542.0,854.0,1011.857,6070.0,5.0,21.143,5640.908,47.442,56.211,337.203,0.278,1.175,1.05,,,,,,,,
65184,ECU,South America,Ecuador,2020-08-17,18001002.0,101751.0,209.0,1007.143,6083.0,13.0,21.571,5652.519,11.61,55.949,337.926,0.722,1.198,1.05,,,,,,,,
65185,ECU,South America,Ecuador,2020-08-18,18001002.0,102941.0,1190.0,1054.0,6105.0,22.0,22.0,5718.626,66.107,58.552,339.148,1.222,1.222,1.05,,,,,,,,
65186,ECU,South America,Ecuador,2020-08-19,18001002.0,104475.0,1534.0,1052.143,6146.0,41.0,23.143,5803.844,85.217,58.449,341.425,2.278,1.286,1.04,,,,,,,,
65187,ECU,South America,Ecuador,2020-08-20,18001002.0,105508.0,1033.0,1023.571,6200.0,54.0,27.143,5861.229,57.386,56.862,344.425,3.0,1.508,1.04,,,,,,,,
65188,ECU,South America,Ecuador,2020-08-21,18001002.0,106481.0,973.0,1010.286,6248.0,48.0,31.143,5915.282,54.053,56.124,347.092,2.667,1.73,1.04,,,,,,,,
65189,ECU,South America,Ecuador,2020-08-22,18001002.0,107089.0,608.0,914.429,6277.0,29.0,30.286,5949.058,33.776,50.799,348.703,1.611,1.682,1.04,,,,,,,,
65190,ECU,South America,Ecuador,2020-08-23,18001002.0,107769.0,680.0,889.571,6310.0,33.0,34.286,5986.833,37.776,49.418,350.536,1.833,1.905,1.04,,,,,,,,
65191,ECU,South America,Ecuador,2020-08-24,18001002.0,108289.0,520.0,934.0,6322.0,12.0,34.143,6015.721,28.887,51.886,351.203,0.667,1.897,1.04,,,,,,,,
65192,ECU,South America,Ecuador,2020-08-25,18001002.0,109030.0,741.0,869.857,6368.0,46.0,37.571,6056.885,41.164,48.323,353.758,2.555,2.087,1.04,,,,,,,,
65193,ECU,South America,Ecuador,2020-08-26,18001002.0,110549.0,1519.0,867.714,6410.0,42.0,37.714,6141.269,84.384,48.204,356.091,2.333,2.095,1.04,,,,,,,,
65194,ECU,South America,Ecuador,2020-08-27,18001002.0,111219.0,670.0,815.857,6471.0,61.0,38.714,6178.489,37.22,45.323,359.48,3.389,2.151,1.04,,,,,,,,
65195,ECU,South America,Ecuador,2020-08-28,18001002.0,112141.0,922.0,808.571,6504.0,33.0,36.571,6229.709,51.219,44.918,361.313,1.833,2.032,1.04,,,,,,,,
65196,ECU,South America,Ecuador,2020-08-29,18001002.0,112906.0,765.0,831.0,6537.0,33.0,37.143,6272.206,42.498,46.164,363.146,1.833,2.063,1.04,,,,,,,,
65197,ECU,South America,Ecuador,2020-08-30,18001002.0,113648.0,742.0,839.857,6555.0,18.0,35.0,6313.426,41.22,46.656,364.146,1.0,1.944,1.04,,,,,,,,
65198,ECU,South America,Ecuador,2020-08-31,18001002.0,113767.0,119.0,782.571,6556.0,1.0,33.429,6320.037,6.611,43.474,364.202,0.056,1.857,1.04,,,,,,,,
65199,ECU,South America,Ecuador,2020-09-01,18001002.0,114309.0,542.0,754.143,6571.0,15.0,29.0,6350.147,30.109,41.894,365.035,0.833,1.611,1.04,,,,,,,,
65200,ECU,South America,Ecuador,2020-09-02,18001002.0,115457.0,1148.0,701.143,6619.0,48.0,29.857,6413.921,63.774,38.95,367.702,2.667,1.659,1.04,,,,,,,,
65201,ECU,South America,Ecuador,2020-09-03,18001002.0,116360.0,903.0,734.429,6648.0,29.0,25.286,6464.085,50.164,40.799,369.313,1.611,1.405,1.04,,,,,,,,
65202,ECU,South America,Ecuador,2020-09-04,18001002.0,117175.0,815.0,719.143,6674.0,26.0,24.286,6509.36,45.275,39.95,370.757,1.444,1.349,1.04,,,,,,,,
65203,ECU,South America,Ecuador,2020-09-05,18001002.0,118045.0,870.0,734.143,6724.0,50.0,26.714,6557.691,48.331,40.783,373.535,2.778,1.484,1.05,,,,,,,,
65204,ECU,South America,Ecuador,2020-09-06,18001002.0,118045.0,0.0,628.143,6724.0,0.0,24.143,6557.691,0.0,34.895,373.535,0.0,1.341,1.05,,,,,,,,
65205,ECU,South America,Ecuador,2020-09-07,18001002.0,110092.0,,,10576.0,,,6115.882,,,587.523,,,1.05,,,,,,,,
65206,ECU,South America,Ecuador,2020-09-08,18001002.0,110757.0,665.0,628.714,10627.0,51.0,29.143,6152.824,36.942,34.927,590.356,2.833,1.619,1.05,,,,,,,,
65207,ECU,South America,Ecuador,2020-09-09,18001002.0,112166.0,1409.0,666.0,10701.0,74.0,32.857,6231.098,78.273,36.998,594.467,4.111,1.825,1.06,,,,,,,,
65208,ECU,South America,Ecuador,2020-09-10,18001002.0,113206.0,1040.0,685.571,10749.0,48.0,35.571,6288.872,57.775,38.085,597.133,2.667,1.976,1.06,,,,,,,,
65209,ECU,South America,Ecuador,2020-09-11,18001002.0,114732.0,1526.0,787.143,10836.0,87.0,44.286,6373.645,84.773,43.728,601.966,4.833,2.46,1.06,,,,,,,,
65210,ECU,South America,Ecuador,2020-09-12,18001002.0,116451.0,1719.0,908.429,10864.0,28.0,41.143,6469.14,95.495,50.465,603.522,1.555,2.286,1.06,,,,,,,,
65211,ECU,South America,Ecuador,2020-09-13,18001002.0,118594.0,2143.0,1214.571,10903.0,39.0,46.714,6588.189,119.049,67.472,605.689,2.167,2.595,1.06,,,,,,,,
65212,ECU,South America,Ecuador,2020-09-14,18001002.0,118911.0,317.0,1259.857,10922.0,19.0,49.429,6605.799,17.61,69.988,606.744,1.055,2.746,1.06,,,,,,,,
65213,ECU,South America,Ecuador,2020-09-15,18001002.0,119553.0,642.0,1256.571,10963.0,41.0,48.0,6641.464,35.665,69.806,609.022,2.278,2.667,1.05,,,,,,,,
65214,ECU,South America,Ecuador,2020-09-16,18001002.0,121525.0,1972.0,1337.0,10996.0,33.0,42.143,6751.013,109.549,74.274,610.855,1.833,2.341,1.05,,,,,,,,
65215,ECU,South America,Ecuador,2020-09-17,18001002.0,122257.0,732.0,1293.0,11029.0,33.0,40.0,6791.677,40.664,71.829,612.688,1.833,2.222,1.05,,,,,,,,
65216,ECU,South America,Ecuador,2020-09-18,18001002.0,124129.0,1872.0,1342.429,11044.0,15.0,29.714,6895.672,103.994,74.575,613.521,0.833,1.651,1.05,,,,,,,,
65217,ECU,South America,Ecuador,2020-09-19,18001002.0,125620.0,1491.0,1309.857,11084.0,40.0,31.429,6978.5,82.829,72.766,615.744,2.222,1.746,1.05,,,,,,,,
65218,ECU,South America,Ecuador,2020-09-20,18001002.0,126419.0,799.0,1117.857,11090.0,6.0,26.714,7022.887,44.386,62.1,616.077,0.333,1.484,1.04,,,,,,,,
65219,ECU,South America,Ecuador,2020-09-21,18001002.0,126711.0,292.0,1114.286,11095.0,5.0,24.714,7039.108,16.221,61.901,616.355,0.278,1.373,1.04,,,,,,,,
65220,ECU,South America,Ecuador,2020-09-22,18001002.0,127643.0,932.0,1155.714,11126.0,31.0,23.286,7090.883,51.775,64.203,618.077,1.722,1.294,1.04,,,,,,,,
65221,ECU,South America,Ecuador,2020-09-23,18001002.0,129892.0,2249.0,1195.286,11171.0,45.0,25.0,7215.821,124.937,66.401,620.577,2.5,1.389,1.04,,,,,,,,
65222,ECU,South America,Ecuador,2020-09-24,18001002.0,131146.0,1254.0,1269.857,11213.0,42.0,26.286,7285.483,69.663,70.544,622.91,2.333,1.46,1.04,,,,,,,,
65223,ECU,South America,Ecuador,2020-09-25,18001002.0,132475.0,1329.0,1192.286,11236.0,23.0,27.429,7359.313,73.829,66.234,624.187,1.278,1.524,1.04,,,,,,,,
65224,ECU,South America,Ecuador,2020-09-26,18001002.0,133981.0,1506.0,1194.429,11273.0,37.0,27.0,7442.975,83.662,66.353,626.243,2.055,1.5,1.03,,,,,,,,
65225,ECU,South America,Ecuador,2020-09-27,18001002.0,134747.0,766.0,1189.714,11279.0,6.0,27.0,7485.528,42.553,66.092,626.576,0.333,1.5,1.03,,,,,,,,
65226,ECU,South America,Ecuador,2020-09-28,18001002.0,134965.0,218.0,1179.143,11280.0,1.0,26.429,7497.638,12.11,65.504,626.632,0.056,1.468,1.03,,,,,,,,
65227,ECU,South America,Ecuador,2020-09-29,18001002.0,135749.0,784.0,1158.0,11312.0,32.0,26.571,7541.191,43.553,64.33,628.409,1.778,1.476,1.03,,,,,,,,
65228,ECU,South America,Ecuador,2020-09-30,18001002.0,137047.0,1298.0,1022.143,11355.0,43.0,26.286,7613.298,72.107,56.783,630.798,2.389,1.46,1.03,,,,,,,,
65229,ECU,South America,Ecuador,2020-10-01,18001002.0,138584.0,1537.0,1062.571,11433.0,78.0,31.429,7698.683,85.384,59.028,635.131,4.333,1.746,1.02,,,,,,,,
65230,ECU,South America,Ecuador,2020-10-02,18001002.0,139534.0,950.0,1008.429,11495.0,62.0,37.0,7751.457,52.775,56.021,638.576,3.444,2.055,1.02,,,,,,,,
65231,ECU,South America,Ecuador,2020-10-03,18001002.0,140351.0,817.0,910.0,11597.0,102.0,46.286,7796.844,45.386,50.553,644.242,5.666,2.571,1.02,,,,,,,,
65232,ECU,South America,Ecuador,2020-10-04,18001002.0,141034.0,683.0,898.143,11647.0,50.0,52.571,7834.786,37.942,49.894,647.02,2.778,2.92,1.02,,,,,,,,
65233,ECU,South America,Ecuador,2020-10-05,18001002.0,141339.0,305.0,910.571,11681.0,34.0,57.286,7851.73,16.944,50.584,648.908,1.889,3.182,1.02,,,,,,,,
65234,ECU,South America,Ecuador,2020-10-06,18001002.0,142056.0,717.0,901.0,11702.0,21.0,55.714,7891.561,39.831,50.053,650.075,1.167,3.095,1.02,,,,,,,,
65235,ECU,South America,Ecuador,2020-10-07,18001002.0,143531.0,1475.0,926.286,11743.0,41.0,55.429,7973.501,81.94,51.457,652.353,2.278,3.079,1.02,,,,,,,,
65236,ECU,South America,Ecuador,2020-10-08,18001002.0,145045.0,1514.0,923.0,12141.0,398.0,101.143,8057.607,84.106,51.275,674.462,22.11,5.619,1.02,,,,,,,,
65237,ECU,South America,Ecuador,2020-10-09,18001002.0,145848.0,803.0,902.0,12175.0,34.0,97.143,8102.216,44.609,50.108,676.351,1.889,5.397,1.02,,,,,,,,
65238,ECU,South America,Ecuador,2020-10-10,18001002.0,146828.0,980.0,925.286,12188.0,13.0,84.429,8156.657,54.441,51.402,677.073,0.722,4.69,1.02,,,,,,,,
65239,ECU,South America,Ecuador,2020-10-11,18001002.0,147033.0,205.0,857.0,12191.0,3.0,77.714,8168.045,11.388,47.608,677.24,0.167,4.317,1.02,,,,,,,,
65240,ECU,South America,Ecuador,2020-10-12,18001002.0,147315.0,282.0,853.714,12218.0,27.0,76.714,8183.711,15.666,47.426,678.74,1.5,4.262,1.02,,,,,,,,
65241,ECU,South America,Ecuador,2020-10-13,18001002.0,148171.0,856.0,873.571,12235.0,17.0,76.143,8231.264,47.553,48.529,679.684,0.944,4.23,1.02,,,,,,,,
65242,ECU,South America,Ecuador,2020-10-14,18001002.0,149083.0,912.0,793.143,12264.0,29.0,74.429,8281.928,50.664,44.061,681.295,1.611,4.135,1.02,,,,,,,,
65243,ECU,South America,Ecuador,2020-10-15,18001002.0,150360.0,1277.0,759.286,12306.0,42.0,23.571,8352.868,70.94,42.18,683.629,2.333,1.309,1.02,,,,,,,,
65244,ECU,South America,Ecuador,2020-10-16,18001002.0,151659.0,1299.0,830.143,12357.0,51.0,26.0,8425.031,72.163,46.116,686.462,2.833,1.444,1.02,,,,,,,,
65245,ECU,South America,Ecuador,2020-10-17,18001002.0,152422.0,763.0,799.143,12375.0,18.0,26.714,8467.418,42.387,44.394,687.462,1.0,1.484,1.02,,,,,,,,
65246,ECU,South America,Ecuador,2020-10-18,18001002.0,153289.0,867.0,893.714,12387.0,12.0,28.0,8515.582,48.164,49.648,688.128,0.667,1.555,1.02,,,,,,,,
65247,ECU,South America,Ecuador,2020-10-19,18001002.0,153423.0,134.0,872.571,12395.0,8.0,25.286,8523.026,7.444,48.473,688.573,0.444,1.405,1.02,,,,,,,,
65248,ECU,South America,Ecuador,2020-10-20,18001002.0,154115.0,692.0,849.143,12404.0,9.0,24.143,8561.468,38.442,47.172,689.073,0.5,1.341,1.02,,,,,,,,
65249,ECU,South America,Ecuador,2020-10-21,18001002.0,155625.0,1510.0,934.571,12453.0,49.0,27.0,8645.352,83.884,51.918,691.795,2.722,1.5,1.02,,,,,,,,
65250,ECU,South America,Ecuador,2020-10-22,18001002.0,156451.0,826.0,870.143,12500.0,47.0,27.714,8691.238,45.886,48.339,694.406,2.611,1.54,1.02,,,,,,,,
65251,ECU,South America,Ecuador,2020-10-23,18001002.0,158270.0,1819.0,944.429,12528.0,28.0,24.429,8792.288,101.05,52.465,695.961,1.555,1.357,1.02,,,,,,,,
65252,ECU,South America,Ecuador,2020-10-24,18001002.0,159614.0,1344.0,1027.429,12542.0,14.0,23.857,8866.951,74.663,57.076,696.739,0.778,1.325,1.02,,,,,,,,
65253,ECU,South America,Ecuador,2020-10-25,18001002.0,161635.0,2021.0,1192.286,12553.0,11.0,23.714,8979.222,112.272,66.234,697.35,0.611,1.317,1.02,,,,,,,,
65254,ECU,South America,Ecuador,2020-10-26,18001002.0,162178.0,543.0,1250.714,12573.0,20.0,25.429,9009.387,30.165,69.48,698.461,1.111,1.413,1.02,,,,,,,,
65255,ECU,South America,Ecuador,2020-10-27,18001002.0,163192.0,1014.0,1296.714,12588.0,15.0,26.286,9065.718,56.33,72.036,699.294,0.833,1.46,1.02,,,,,,,,
65256,ECU,South America,Ecuador,2020-10-28,18001002.0,164908.0,1716.0,1326.143,12608.0,20.0,22.143,9161.046,95.328,73.671,700.405,1.111,1.23,1.02,,,,,,,,
65257,ECU,South America,Ecuador,2020-10-29,18001002.0,166302.0,1394.0,1407.286,12622.0,14.0,17.429,9238.486,77.44,78.178,701.183,0.778,0.968,1.01,,,,,,,,
65258,ECU,South America,Ecuador,2020-10-30,18001002.0,167147.0,845.0,1268.143,12632.0,10.0,14.857,9285.428,46.942,70.448,701.739,0.556,0.825,1.01,,,,,,,,
65259,ECU,South America,Ecuador,2020-10-31,18001002.0,168192.0,1045.0,1225.429,12670.0,38.0,18.286,9343.48,58.052,68.076,703.85,2.111,1.016,1.01,,,,,,,,
65260,ECU,South America,Ecuador,2020-11-01,18001002.0,169194.0,1002.0,1079.857,12684.0,14.0,18.714,9399.143,55.664,59.989,704.627,0.778,1.04,1.01,,,,,,,,
65261,ECU,South America,Ecuador,2020-11-02,18001002.0,169562.0,368.0,1054.857,12692.0,8.0,17.0,9419.587,20.443,58.6,705.072,0.444,0.944,1.01,,,,,,,,
65262,ECU,South America,Ecuador,2020-11-03,18001002.0,170110.0,548.0,988.286,12698.0,6.0,15.714,9450.03,30.443,54.902,705.405,0.333,0.873,1.01,,,,,,,,
65263,ECU,South America,Ecuador,2020-11-04,18001002.0,171433.0,1323.0,932.143,12704.0,6.0,13.714,9523.525,73.496,51.783,705.738,0.333,0.762,1.0,,,,,,,,
65264,ECU,South America,Ecuador,2020-11-05,18001002.0,171783.0,350.0,783.0,12730.0,26.0,15.429,9542.969,19.443,43.498,707.183,1.444,0.857,1.0,,,,,,,,
65265,ECU,South America,Ecuador,2020-11-06,18001002.0,172508.0,725.0,765.857,12761.0,31.0,18.429,9583.244,40.276,42.545,708.905,1.722,1.024,1.0,,,,,,,,
65266,ECU,South America,Ecuador,2020-11-07,18001002.0,173486.0,978.0,756.286,12815.0,54.0,20.714,9637.575,54.33,42.014,711.905,3.0,1.151,1.0,,,,,,,,
65267,ECU,South America,Ecuador,2020-11-08,18001002.0,174907.0,1421.0,816.143,12830.0,15.0,20.857,9716.515,78.94,45.339,712.738,0.833,1.159,1.0,,,,,,,,
65268,ECU,South America,Ecuador,2020-11-09,18001002.0,175269.0,362.0,815.286,12839.0,9.0,21.0,9736.625,20.11,45.291,713.238,0.5,1.167,1.0,,,,,,,,
65269,ECU,South America,Ecuador,2020-11-10,18001002.0,175711.0,442.0,800.143,12849.0,10.0,21.571,9761.179,24.554,44.45,713.794,0.556,1.198,1.0,,,,,,,,
65270,ECU,South America,Ecuador,2020-11-11,18001002.0,176630.0,919.0,742.429,12920.0,71.0,30.857,9812.232,51.053,41.244,717.738,3.944,1.714,1.0,,,,,,,,
65271,ECU,South America,Ecuador,2020-11-12,18001002.0,177513.0,883.0,818.571,12946.0,26.0,30.857,9861.284,49.053,45.474,719.182,1.444,1.714,1.0,,,,,,,,
65272,ECU,South America,Ecuador,2020-11-13,18001002.0,178674.0,1161.0,880.857,12977.0,31.0,30.857,9925.781,64.496,48.934,720.904,1.722,1.714,1.0,,,,,,,,
65273,ECU,South America,Ecuador,2020-11-14,18001002.0,179627.0,953.0,877.286,12997.0,20.0,26.0,9978.722,52.941,48.735,722.015,1.111,1.444,1.0,,,,,,,,
65274,ECU,South America,Ecuador,2020-11-15,18001002.0,180295.0,668.0,769.714,13008.0,11.0,25.429,10015.831,37.109,42.76,722.626,0.611,1.413,1.01,,,,,,,,
65275,ECU,South America,Ecuador,2020-11-16,18001002.0,180676.0,381.0,772.429,13016.0,8.0,25.286,10036.997,21.165,42.91,723.071,0.444,1.405,1.01,,,,,,,,
65276,ECU,South America,Ecuador,2020-11-17,18001002.0,181104.0,428.0,770.429,13025.0,9.0,25.143,10060.773,23.776,42.799,723.571,0.5,1.397,1.01,,,,,,,,
65277,ECU,South America,Ecuador,2020-11-18,18001002.0,182250.0,1146.0,802.857,13052.0,27.0,18.857,10124.436,63.663,44.601,725.071,1.5,1.048,1.01,,,,,,,,
65278,ECU,South America,Ecuador,2020-11-19,18001002.0,183246.0,996.0,819.0,13073.0,21.0,18.143,10179.767,55.33,45.497,726.237,1.167,1.008,1.01,,,,,,,,
65279,ECU,South America,Ecuador,2020-11-20,18001002.0,183840.0,594.0,738.0,13095.0,22.0,16.857,10212.765,32.998,40.998,727.46,1.222,0.936,1.01,,,,,,,,
65280,ECU,South America,Ecuador,2020-11-21,18001002.0,184876.0,1036.0,749.857,13139.0,44.0,20.286,10270.317,57.552,41.656,729.904,2.444,1.127,1.01,,,,,,,,
65281,ECU,South America,Ecuador,2020-11-22,18001002.0,185643.0,767.0,764.0,13201.0,62.0,27.571,10312.926,42.609,42.442,733.348,3.444,1.532,1.01,,,,,,,,
65282,ECU,South America,Ecuador,2020-11-23,18001002.0,185944.0,301.0,752.571,13225.0,24.0,29.857,10329.647,16.721,41.807,734.681,1.333,1.659,1.01,,,,,,,,
65283,ECU,South America,Ecuador,2020-11-24,18001002.0,186436.0,492.0,761.714,13264.0,39.0,34.143,10356.979,27.332,42.315,736.848,2.167,1.897,1.01,,,,,,,,
65284,ECU,South America,Ecuador,2020-11-25,18001002.0,187230.0,794.0,711.429,13288.0,24.0,33.714,10401.088,44.109,39.522,738.181,1.333,1.873,1.01,,,,,,,,
65285,ECU,South America,Ecuador,2020-11-26,18001002.0,188138.0,908.0,698.857,13316.0,28.0,34.714,10451.529,50.442,38.823,739.737,1.555,1.928,1.01,,,,,,,,
65286,ECU,South America,Ecuador,2020-11-27,18001002.0,189534.0,1396.0,813.429,13358.0,42.0,37.571,10529.081,77.551,45.188,742.07,2.333,2.087,1.02,,,,,,,,
65287,ECU,South America,Ecuador,2020-11-28,18001002.0,190909.0,1375.0,861.857,13371.0,13.0,33.143,10605.465,76.385,47.878,742.792,0.722,1.841,1.02,,,,,,,,
65288,ECU,South America,Ecuador,2020-11-29,18001002.0,192117.0,1208.0,924.857,13423.0,52.0,31.714,10672.573,67.107,51.378,745.681,2.889,1.762,1.02,,,,,,,,
65289,ECU,South America,Ecuador,2020-11-30,18001002.0,192685.0,568.0,963.0,13461.0,38.0,33.714,10704.126,31.554,53.497,747.792,2.111,1.873,1.01,,,,,,,,
65290,ECU,South America,Ecuador,2020-12-01,18001002.0,193673.0,988.0,1033.857,13501.0,40.0,33.857,10759.012,54.886,57.433,750.014,2.222,1.881,1.01,,,,,,,,
65291,ECU,South America,Ecuador,2020-12-02,18001002.0,194876.0,1203.0,1092.286,13562.0,61.0,39.143,10825.842,66.83,60.679,753.403,3.389,2.174,1.01,,,,,,,,
65292,ECU,South America,Ecuador,2020-12-03,18001002.0,195884.0,1008.0,1106.571,13612.0,50.0,42.286,10881.839,55.997,61.473,756.18,2.778,2.349,1.01,,,,,,,,
65293,ECU,South America,Ecuador,2020-12-04,18001002.0,196482.0,598.0,992.571,13696.0,84.0,48.286,10915.059,33.22,55.14,760.847,4.666,2.682,1.01,,,,,,,,
65294,ECU,South America,Ecuador,2020-12-05,18001002.0,197391.0,909.0,926.0,13756.0,60.0,55.0,10965.556,50.497,51.442,764.18,3.333,3.055,1.01,,,,,,,,
65295,ECU,South America,Ecuador,2020-12-06,18001002.0,197998.0,607.0,840.143,13778.0,22.0,50.714,10999.277,33.72,46.672,765.402,1.222,2.817,1.01,,,,,,,,
65296,ECU,South America,Ecuador,2020-12-07,18001002.0,198244.0,246.0,794.143,13780.0,2.0,45.571,11012.943,13.666,44.117,765.513,0.111,2.532,1.01,,,,,,,,
65297,ECU,South America,Ecuador,2020-12-08,18001002.0,198752.0,508.0,725.571,13794.0,14.0,41.857,11041.163,28.221,40.307,766.291,0.778,2.325,1.01,,,,,,,,
65298,ECU,South America,Ecuador,2020-12-09,18001002.0,199228.0,476.0,621.714,13814.0,20.0,36.0,11067.606,26.443,34.538,767.402,1.111,2.0,1.01,,,,,,,,
65299,ECU,South America,Ecuador,2020-12-10,18001002.0,200379.0,1151.0,642.143,13850.0,36.0,34.0,11131.547,63.941,35.673,769.402,2.0,1.889,1.01,,,,,,,,
65300,ECU,South America,Ecuador,2020-12-11,18001002.0,200765.0,386.0,611.857,13858.0,8.0,23.143,11152.99,21.443,33.99,769.846,0.444,1.286,1.01,,,,,,,,
65301,ECU,South America,Ecuador,2020-12-12,18001002.0,201524.0,759.0,590.429,13874.0,16.0,16.857,11195.155,42.164,32.8,770.735,0.889,0.936,1.02,,,,,,,,
65302,ECU,South America,Ecuador,2020-12-13,18001002.0,202110.0,586.0,587.429,13875.0,1.0,13.857,11227.708,32.554,32.633,770.79,0.056,0.77,1.02,,,,,,,,
65303,ECU,South America,Ecuador,2020-12-14,18001002.0,202180.0,70.0,562.286,13875.0,0.0,13.571,11231.597,3.889,31.236,770.79,0.0,0.754,1.02,,,,,,,,
65304,ECU,South America,Ecuador,2020-12-15,18001002.0,202356.0,176.0,514.857,13896.0,21.0,14.571,11241.374,9.777,28.602,771.957,1.167,0.809,1.02,,,,,,,,
65305,ECU,South America,Ecuador,2020-12-16,18001002.0,203461.0,1105.0,604.714,13915.0,19.0,14.429,11302.76,61.385,33.593,773.013,1.055,0.802,1.02,,,,,,,,
65306,ECU,South America,Ecuador,2020-12-17,18001002.0,204249.0,788.0,552.857,13932.0,17.0,11.714,11346.535,43.775,30.713,773.957,0.944,0.651,1.03,,,,,,,,
65307,ECU,South America,Ecuador,2020-12-18,18001002.0,205003.0,754.0,605.429,13942.0,10.0,12.0,11388.422,41.887,33.633,774.512,0.556,0.667,1.03,,,,,,,,
65308,ECU,South America,Ecuador,2020-12-19,18001002.0,205920.0,917.0,628.0,13948.0,6.0,10.571,11439.363,50.942,34.887,774.846,0.333,0.587,1.03,,,,,,,,
65309,ECU,South America,Ecuador,2020-12-20,18001002.0,206257.0,337.0,592.429,13948.0,0.0,10.429,11458.084,18.721,32.911,774.846,0.0,0.579,1.03,,,,,,,,
65310,ECU,South America,Ecuador,2020-12-21,18001002.0,206329.0,72.0,592.714,13949.0,1.0,10.571,11462.084,4.0,32.927,774.901,0.056,0.587,1.04,,,,,,,,
65311,ECU,South America,Ecuador,2020-12-22,18001002.0,206364.0,35.0,572.571,13949.0,0.0,7.571,11464.029,1.944,31.808,774.901,0.0,0.421,1.04,,,,,,,,
65312,ECU,South America,Ecuador,2020-12-23,18001002.0,207084.0,720.0,517.571,13962.0,13.0,6.714,11504.026,39.998,28.752,775.623,0.722,0.373,1.04,,,,,,,,
65313,ECU,South America,Ecuador,2020-12-24,18001002.0,208010.0,926.0,537.286,13977.0,15.0,6.429,11555.468,51.442,29.848,776.457,0.833,0.357,1.05,,,,,,,,
65314,ECU,South America,Ecuador,2020-12-25,18001002.0,208828.0,818.0,546.429,13984.0,7.0,6.0,11600.91,45.442,30.355,776.846,0.389,0.333,1.05,,,,,,,,
65315,ECU,South America,Ecuador,2020-12-26,18001002.0,209274.0,446.0,479.143,13990.0,6.0,6.0,11625.686,24.776,26.618,777.179,0.333,0.333,1.06,,,,,,,,
65316,ECU,South America,Ecuador,2020-12-27,18001002.0,209355.0,81.0,442.571,13992.0,2.0,6.286,11630.186,4.5,24.586,777.29,0.111,0.349,1.06,,,,,,,,
65317,ECU,South America,Ecuador,2020-12-28,18001002.0,209758.0,403.0,489.857,13994.0,2.0,6.429,11652.574,22.388,27.213,777.401,0.111,0.357,1.06,,,,,,,,
65318,ECU,South America,Ecuador,2020-12-29,18001002.0,210326.0,568.0,566.0,14001.0,7.0,7.429,11684.127,31.554,31.443,777.79,0.389,0.413,1.07,,,,,,,,
65319,ECU,South America,Ecuador,2020-12-30,18001002.0,211512.0,1186.0,632.571,14023.0,22.0,8.714,11750.013,65.885,35.141,779.012,1.222,0.484,1.07,,,,,,,,
65320,ECU,South America,Ecuador,2020-12-31,18001002.0,212512.0,1000.0,643.143,14034.0,11.0,8.143,11805.565,55.552,35.728,779.623,0.611,0.452,1.08,,,,,,,,
65321,ECU,South America,Ecuador,2021-01-01,18001002.0,213378.0,866.0,650.0,14051.0,17.0,9.571,11853.673,48.108,36.109,780.568,0.944,0.532,1.08,,,,,,,,
65322,ECU,South America,Ecuador,2021-01-02,18001002.0,214513.0,1135.0,748.429,14059.0,8.0,9.857,11916.726,63.052,41.577,781.012,0.444,0.548,1.08,,,,,,,,
65323,ECU,South America,Ecuador,2021-01-03,18001002.0,214614.0,101.0,751.286,14059.0,0.0,9.571,11922.336,5.611,41.736,781.012,0.0,0.532,1.08,,,,,,,,
65324,ECU,South America,Ecuador,2021-01-04,18001002.0,215080.0,466.0,760.286,14069.0,10.0,10.714,11948.224,25.887,42.236,781.568,0.556,0.595,1.08,,,,,,,,
65325,ECU,South America,Ecuador,2021-01-05,18001002.0,216083.0,1003.0,822.429,14103.0,34.0,14.571,12003.943,55.719,45.688,783.456,1.889,0.809,1.09,,,,,,,,
65326,ECU,South America,Ecuador,2021-01-06,18001002.0,217377.0,1294.0,837.857,14146.0,43.0,17.571,12075.828,71.885,46.545,785.845,2.389,0.976,1.09,,,,,,,,
